CustomerID,Recency_Days,Frequency,Monetary_NetSales,GrossSales,ReturnsValue,ReturnRate,CohortMonth,R_Score,F_Score,M_Score,RFM_Score_String,RFM_Segment
17250.0,3.5,2,384.52,384.52,0,0,2011-03,5,2,2,522,Potential Loyalists
16433.0,28.4,2,384.52,384.52,0,0,2010-10,4,2,2,422,Potential Loyalists
14358.0,389.3,2,384.3,400.06,15.76,0.0394,2010-10,2,2,2,222,Hibernating
14322.0,429.4,4,384.3,474.1,89.8,0.1894,2010-02,2,3,2,232,At-Risk
17012.0,725.3,1,384.16,384.16,0,0,2009-12,1,1,2,112,Lost
16982.0,60.5,1,384.06,384.06,0,0,2011-10,4,1,2,412,New Customers
15155.0,383.5,1,383.97,383.97,0,0,2010-11,2,1,2,212,Hibernating
13792.0,66.4,3,383.95,383.95,0,0,2010-10,4,3,2,432,Loyal Customers
12515.0,353.3,1,383.7,383.7,0,0,2010-12,2,1,2,212,Hibernating
15440.0,54.5,3,383.68,383.68,0,0,2011-05,4,3,2,432,Loyal Customers
12547.0,197.5,3,383.58,383.58,0,0,2010-07,3,3,2,332,Loyal Customers
12832.0,32.4,2,383.03,383.03,0,0,2011-09,4,2,2,422,Potential Loyalists
13817.0,29.3,2,382.98,382.98,0,0,2010-12,4,2,2,422,Potential Loyalists
14767.0,474.4,1,382.81,382.81,0,0,2010-08,2,1,2,212,Hibernating
17568.0,633.3,1,382.79,382.79,0,0,2010-03,1,1,2,112,Lost
16988.0,5.3,2,382.67,382.67,0,0,2010-11,5,2,2,522,Potential Loyalists
13997.0,519.2,3,382.31,382.31,0,0,2010-06,2,3,2,232,At-Risk
13657.0,10.5,2,382.14,382.14,0,0,2011-05,5,2,2,522,Potential Loyalists
14908.0,74.5,2,381.9,381.9,0,0,2010-09,4,2,2,422,Potential Loyalists
16304.0,694.6,1,381.66,381.66,0,0,2010-01,1,1,2,112,Lost
15090.0,308.4,1,381.32,381.32,0,0,2011-02,3,1,2,312,Potential Loyalists
17393.0,410.5,2,381.15,381.15,0,0,2010-08,2,2,2,222,Hibernating
17903.0,394.3,1,381.09,381.09,0,0,2010-11,2,1,2,212,Hibernating
12796.0,628.3,1,381,381,0,0,2010-03,1,1,2,112,Lost
16930.0,26.3,3,380.55,380.55,0,0,2011-10,4,3,2,432,Loyal Customers
17804.0,376.4,3,380.13,385.23,5.1,0.0132,2009-12,2,3,2,232,At-Risk
14731.0,47.3,3,380.02,380.02,0,0,2011-05,4,3,2,432,Loyal Customers
16577.0,666.6,1,380,380,0,0,2010-02,1,1,2,112,Lost
17783.0,72.3,3,379.91,379.91,0,0,2010-07,4,3,2,432,Loyal Customers
16484.0,173.5,2,379.4,404.3,24.9,0.0616,2011-06,3,2,2,322,Potential Loyalists
14200.0,617.5,1,379.2,379.2,0,0,2010-04,1,1,2,112,Lost
18162.0,732.4,1,379.16,379.16,0,0,2009-12,1,1,2,112,Lost
13372.0,89.5,1,378.64,378.64,0,0,2011-09,3,1,2,312,Potential Loyalists
13954.0,1.5,2,378.59,439.92,61.33,0.1394,2011-09,5,2,2,522,Potential Loyalists
17078.0,36.2,2,378.2,378.2,0,0,2011-11,4,2,2,422,Potential Loyalists
13345.0,287.6,1,377.6,389.5,11.9,0.0306,2011-02,3,1,2,312,Potential Loyalists
12941.0,724.5,1,377.49,377.49,0,0,2009-12,1,1,2,112,Lost
17717.0,421.5,1,376.92,376.92,0,0,2010-10,2,1,2,212,Hibernating
17489.0,58.6,2,376.64,376.64,0,0,2011-05,4,2,2,422,Potential Loyalists
14353.0,215.3,3,376.5,376.5,0,0,2010-10,3,3,2,332,Loyal Customers
14531.0,479.6,1,376.34,376.34,0,0,2010-08,2,1,2,212,Hibernating
13688.0,635.4,1,375.5,375.5,0,0,2010-03,1,1,2,112,Lost
14448.0,9.4,2,375.35,375.35,0,0,2010-12,5,2,2,522,Potential Loyalists
14294.0,407.3,1,375.34,375.34,0,0,2010-10,2,1,2,212,Hibernating
14067.0,63.6,2,374.7,374.7,0,0,2011-09,4,2,2,422,Potential Loyalists
13351.0,66.5,1,373.94,373.94,0,0,2011-10,4,1,2,412,New Customers
13283.0,59.6,4,373.36,373.36,0,0,2010-03,4,3,2,432,Loyal Customers
17437.0,529.5,1,373.17,373.17,0,0,2010-06,2,1,2,212,Hibernating
13197.0,609.6,1,373.01,373.01,0,0,2010-04,1,1,2,112,Lost
15989.0,375.5,2,372.51,372.51,0,0,2009-12,2,2,2,222,Hibernating
12981.0,29.5,2,372.22,372.22,0,0,2011-07,4,2,2,422,Potential Loyalists
13597.0,400.4,2,372.21,396.71,24.5,0.0618,2010-11,2,2,2,222,Hibernating
17245.0,204.6,2,371.63,371.63,0,0,2010-01,3,2,2,322,Potential Loyalists
15472.0,113.4,1,371.56,371.56,0,0,2011-08,3,1,2,312,Potential Loyalists
15975.0,84.4,1,371.01,371.01,0,0,2011-09,3,1,2,312,Potential Loyalists
15063.0,213.4,1,370.8,370.8,0,0,2011-05,3,1,2,312,Potential Loyalists
15765.0,666.6,1,370.63,370.63,0,0,2010-02,1,1,2,112,Lost
15458.0,25.5,2,370.44,370.44,0,0,2010-11,4,2,2,422,Potential Loyalists
17094.0,322.5,2,370.4,402.2,31.8,0.0791,2010-10,2,2,2,222,Hibernating
16148.0,296.4,2,370.37,386.62,16.25,0.042,2010-09,3,2,2,322,Potential Loyalists
17792.0,467.4,2,370.05,370.05,0,0,2010-08,2,2,2,222,Hibernating
16758.0,65.4,1,369.34,369.34,0,0,2011-10,4,1,2,412,New Customers
14888.0,207.4,1,369.2,369.2,0,0,2011-05,3,1,2,312,Potential Loyalists
15477.0,649.6,1,368.4,368.4,0,0,2010-02,1,1,2,112,Lost
16448.0,198.3,2,367.87,367.87,0,0,2010-08,3,2,2,322,Potential Loyalists
15345.0,45.5,1,367.69,393.54,25.85,0.0657,2011-10,4,1,2,412,New Customers
14018.0,645.4,1,367.15,367.15,0,0,2010-03,1,1,2,112,Lost
14962.0,270.6,4,366.91,366.91,0,0,2010-05,3,3,2,332,Loyal Customers
12899.0,413.6,1,366.4,366.4,0,0,2010-10,2,1,2,212,Hibernating
17911.0,9.4,1,366.23,366.23,0,0,2011-11,5,1,2,512,New Customers
12889.0,381.3,4,365.66,385.46,19.8,0.0514,2010-07,2,3,2,232,At-Risk
16974.0,522.6,2,365.5,365.5,0,0,2010-05,2,2,2,222,Hibernating
12651.0,334.5,4,365.3,377.75,12.45,0.033,2010-08,2,3,2,232,At-Risk
15429.0,26.5,2,364.9,397.35,32.45,0.0817,2011-09,4,2,2,422,Potential Loyalists
17536.0,177.4,3,364.83,364.83,0,0,2010-01,3,3,2,332,Loyal Customers
14886.0,252.6,1,364.8,364.8,0,0,2011-04,3,1,2,312,Potential Loyalists
15949.0,16.6,2,364.72,364.72,0,0,2011-09,5,2,2,522,Potential Loyalists
15343.0,87.4,1,364.5,364.5,0,0,2011-09,3,1,2,312,Potential Loyalists
14528.0,37.3,1,364.22,364.22,0,0,2011-11,4,1,2,412,New Customers
16909.0,72.3,1,364.14,379.14,15,0.0396,2011-09,4,1,2,412,New Customers
16509.0,296.6,1,363.7,363.7,0,0,2011-02,3,1,2,312,Potential Loyalists
14253.0,493.4,2,363.4,363.4,0,0,2010-03,2,2,2,222,Hibernating
16078.0,283.6,2,362.99,362.99,0,0,2010-02,3,2,2,322,Potential Loyalists
16378.0,247.4,3,362.95,362.95,0,0,2011-02,3,3,2,332,Loyal Customers
17573.0,29.5,3,362.9,380.6,17.7,0.0465,2011-09,4,3,2,432,Loyal Customers
13962.0,21.6,3,362.8,362.8,0,0,2010-09,5,3,2,532,Loyal Customers
18119.0,367.5,1,362.24,362.24,0,0,2010-12,2,1,2,212,Hibernating
15029.0,619.5,1,362.15,365.1,2.95,0.0081,2010-03,1,1,2,112,Lost
16052.0,54.4,1,362.06,362.06,0,0,2011-10,4,1,2,412,New Customers
16259.0,410.4,3,361.94,361.94,0,0,2010-04,2,3,2,232,At-Risk
13844.0,11.4,1,361.62,361.62,0,0,2011-11,5,1,2,512,New Customers
14950.0,19.4,1,361.25,371.2,9.95,0.0268,2011-11,5,1,2,512,New Customers
16305.0,138.5,1,361.22,361.22,0,0,2011-07,3,1,2,312,Potential Loyalists
13274.0,409.4,1,360.85,360.85,0,0,2010-10,2,1,2,212,Hibernating
18091.0,593.4,1,360.85,360.85,0,0,2010-04,2,1,2,212,Hibernating
17945.0,696.5,3,360.35,360.35,0,0,2010-01,1,3,2,132,At-Risk
17912.0,310.4,6,360.1,375.5,15.4,0.041,2010-11,3,4,2,342,Loyal Customers
18208.0,565.5,1,360.08,360.08,0,0,2010-05,2,1,2,212,Hibernating
13298.0,1.5,1,360,360,0,0,2011-12,5,1,2,512,New Customers
15008.0,480.5,2,360,360,0,0,2010-03,2,2,2,222,Hibernating
13181.0,381.4,1,359.69,359.69,0,0,2010-11,2,1,2,212,Hibernating
17660.0,141.4,2,359.47,359.47,0,0,2009-12,3,2,2,322,Potential Loyalists
14919.0,539.5,1,359.35,359.35,0,0,2010-06,2,1,2,212,Hibernating
15863.0,25.5,5,358.7,358.7,0,0,2009-12,4,4,2,442,Champions
18003.0,376.4,1,358.61,358.61,0,0,2010-11,2,1,2,212,Hibernating
17948.0,147.5,1,358.56,358.56,0,0,2011-07,3,1,2,312,Potential Loyalists
16856.0,14.6,3,358.49,358.49,0,0,2010-09,5,3,2,532,Loyal Customers
17748.0,527.4,1,358.15,358.15,0,0,2010-06,2,1,2,212,Hibernating
13228.0,81.4,1,358,358,0,0,2011-09,3,1,2,312,Potential Loyalists
16606.0,404.4,2,357.66,357.66,0,0,2010-10,2,2,2,222,Hibernating
15595.0,487.5,1,357.6,357.6,0,0,2010-08,2,1,2,212,Hibernating
17967.0,371.5,2,357.29,357.29,0,0,2010-10,2,2,2,222,Hibernating
18040.0,19.4,2,357.2,357.2,0,0,2011-04,5,2,2,522,Potential Loyalists
18273.0,2.4,4,357,357,0,0,2010-04,5,3,2,532,Loyal Customers
13234.0,672.5,2,356.95,356.95,0,0,2009-12,1,2,2,122,Hibernating
14500.0,88.3,3,356.85,356.85,0,0,2011-06,3,3,2,332,Loyal Customers
17200.0,387.5,4,356.71,356.71,0,0,2010-02,2,3,2,232,At-Risk
12544.0,36.3,1,355.7,372.7,17,0.0456,2011-11,4,1,2,412,New Customers
12617.0,29.4,1,355.53,355.53,0,0,2011-11,4,1,2,412,New Customers
12996.0,375.6,1,355.5,355.5,0,0,2010-11,2,1,2,212,Hibernating
16920.0,411.4,1,355.45,355.45,0,0,2010-10,2,1,2,212,Hibernating
14268.0,470.6,1,354.85,354.85,0,0,2010-08,2,1,2,212,Hibernating
14244.0,660.5,1,354.82,366.42,11.6,0.0317,2010-02,1,1,2,112,Lost
15986.0,30.4,2,354.42,354.42,0,0,2010-11,4,2,2,422,Potential Loyalists
12845.0,267.4,4,354.09,354.09,0,0,2011-02,3,3,2,332,Loyal Customers
12715.0,106.4,1,353.86,353.86,0,0,2011-08,3,1,2,312,Potential Loyalists
17252.0,116.6,2,353.86,353.86,0,0,2011-06,3,2,2,322,Potential Loyalists
16323.0,196.4,2,353.66,353.66,0,0,2010-05,3,2,2,322,Potential Loyalists
13210.0,93.7,1,353.48,353.48,0,0,2011-09,3,1,2,312,Potential Loyalists
14804.0,8.5,1,353.27,353.27,0,0,2011-12,5,1,2,512,New Customers
16382.0,408.3,2,353.1,353.1,0,0,2010-06,2,2,2,222,Hibernating
17780.0,667.4,3,352.91,352.91,0,0,2010-01,1,3,2,132,At-Risk
17196.0,427.5,1,352.9,352.9,0,0,2010-10,2,1,2,212,Hibernating
13765.0,653.4,1,352.82,352.82,0,0,2010-02,1,1,2,112,Lost
16857.0,442.5,1,352.8,352.8,0,0,2010-09,2,1,2,212,Hibernating
15334.0,156.5,3,351.67,351.67,0,0,2011-06,3,3,2,332,Loyal Customers
14333.0,67.6,1,351.45,415.2,63.75,0.1535,2011-10,4,1,2,412,New Customers
16192.0,735.5,1,351.3,351.3,0,0,2009-12,1,1,2,112,Lost
13923.0,53.5,1,351.13,351.13,0,0,2011-10,4,1,2,412,New Customers
16263.0,423.4,1,351.01,351.01,0,0,2010-10,2,1,2,212,Hibernating
14252.0,381.4,1,350.99,350.99,0,0,2010-11,2,1,2,212,Hibernating
13332.0,14.4,1,350.9,350.9,0,0,2011-11,5,1,2,512,New Customers
17835.0,2.5,3,350.64,350.64,0,0,2011-11,5,3,2,532,Loyal Customers
17795.0,179.5,2,350.39,350.39,0,0,2011-03,3,2,2,322,Potential Loyalists
12532.0,30.4,1,349.83,349.83,0,0,2011-11,4,1,2,412,New Customers
13670.0,75.4,1,349.7,349.7,0,0,2011-09,4,1,2,412,New Customers
13887.0,204.3,1,349.55,349.55,0,0,2011-05,3,1,2,312,Potential Loyalists
13550.0,383.4,1,349.51,349.51,0,0,2010-11,2,1,2,212,Hibernating
18090.0,421.5,1,349.4,349.4,0,0,2010-10,2,1,2,212,Hibernating
14545.0,674.4,1,349.25,349.25,0,0,2010-02,1,1,2,112,Lost
16355.0,375.4,1,349.2,416.35,67.15,0.1613,2010-11,2,1,2,212,Hibernating
13790.0,4.3,1,348.8,348.8,0,0,2011-12,5,1,2,512,New Customers
17577.0,645.5,2,348.75,348.75,0,0,2010-02,1,2,2,122,Hibernating
15282.0,570.3,1,348.59,348.59,0,0,2010-05,2,1,2,212,Hibernating
13187.0,337.2,4,348.31,367.01,18.7,0.051,2010-03,2,3,2,232,At-Risk
18155.0,75.4,3,347.82,371.62,23.8,0.064,2011-02,4,3,2,432,Loyal Customers
12760.0,455.6,1,347.8,347.8,0,0,2010-09,2,1,2,212,Hibernating
17668.0,1.4,2,347.75,347.75,0,0,2011-11,5,2,2,522,Potential Loyalists
15085.0,729.5,1,347.54,347.54,0,0,2009-12,1,1,2,112,Lost
13545.0,390.5,2,347.35,374.64,27.29,0.0728,2010-06,2,2,2,222,Hibernating
12895.0,42.4,2,347.3,372.8,25.5,0.0684,2011-09,4,2,2,422,Potential Loyalists
16006.0,211.5,2,347.17,347.17,0,0,2010-11,3,2,2,322,Potential Loyalists
13584.0,306.5,3,347.15,392.45,45.3,0.1154,2010-02,3,3,2,332,Loyal Customers
12441.0,366.6,1,347.1,347.1,0,0,2010-12,2,1,2,212,Hibernating
13062.0,191.4,1,346.98,346.98,0,0,2011-06,3,1,2,312,Potential Loyalists
12411.0,409.6,1,346.9,346.9,0,0,2010-10,2,1,2,212,Hibernating
12566.0,86.4,1,346.7,351.65,4.95,0.0141,2011-09,3,1,2,312,Potential Loyalists
16423.0,24.6,1,346.12,346.12,0,0,2011-11,4,1,2,412,New Customers
13413.0,639.5,6,345.8,429.44,83.64,0.1948,2010-01,1,4,2,142,At-Risk
15840.0,58.6,2,345.66,355.56,9.9,0.0278,2011-06,4,2,2,422,Potential Loyalists
12829.0,336.5,3,345.35,385.3,39.95,0.1037,2010-06,2,3,2,232,At-Risk
14724.0,590.4,1,345.25,345.25,0,0,2010-04,2,1,2,212,Hibernating
13774.0,81.5,1,345,345,0,0,2011-09,3,1,2,312,Potential Loyalists
17548.0,233.5,4,345,731.26,386.26,0.5282,2010-11,3,3,2,332,Margin Drainers
14633.0,266.3,1,344.9,344.9,0,0,2011-03,3,1,2,312,Potential Loyalists
17810.0,668.6,2,344.86,374.81,29.95,0.0799,2010-01,1,2,2,122,Hibernating
15337.0,411.4,1,344.72,373.02,28.3,0.0759,2010-10,2,1,2,212,Hibernating
15519.0,383.4,2,344.61,344.61,0,0,2010-09,2,2,2,222,Hibernating
17569.0,332.4,1,344.14,344.14,0,0,2011-01,2,1,2,212,Hibernating
13068.0,10.4,2,344,344,0,0,2011-01,5,2,2,522,Potential Loyalists
16990.0,218.6,2,344,344,0,0,2010-10,3,2,2,322,Potential Loyalists
15120.0,133.6,1,343.82,358.82,15,0.0418,2011-07,3,1,2,312,Potential Loyalists
15047.0,269.5,1,343.62,343.62,0,0,2011-03,3,1,2,312,Potential Loyalists
15520.0,1.5,1,343.5,343.5,0,0,2011-12,5,1,2,512,New Customers
18081.0,36.3,3,343.45,343.45,0,0,2011-07,4,3,2,432,Loyal Customers
18250.0,310.4,1,342.92,349.27,6.35,0.0182,2011-02,3,1,2,312,Potential Loyalists
18047.0,381.5,2,342.69,342.69,0,0,2010-11,2,2,2,222,Hibernating
16851.0,4.4,3,342.45,342.45,0,0,2011-10,5,3,2,532,Loyal Customers
14989.0,661.6,1,342.4,342.4,0,0,2010-02,1,1,2,112,Lost
17833.0,723.4,1,342.36,342.36,0,0,2009-12,1,1,2,112,Lost
18199.0,683.5,1,342.2,344.75,2.55,0.0074,2010-01,1,1,2,112,Lost
16826.0,51.4,1,341.7,341.7,0,0,2011-10,4,1,2,412,New Customers
17542.0,269.5,3,341.7,341.7,0,0,2010-03,3,3,2,332,Loyal Customers
16585.0,593.6,2,341.59,341.59,0,0,2010-01,1,2,2,122,Hibernating
13347.0,70.4,1,341.36,341.36,0,0,2011-09,4,1,2,412,New Customers
13252.0,394.3,2,341.3,399.3,58,0.1453,2010-03,2,2,2,222,Hibernating
17917.0,45.4,3,341.28,341.28,0,0,2010-12,4,3,2,432,Loyal Customers
17928.0,45.4,3,341.24,341.24,0,0,2010-05,4,3,2,432,Loyal Customers
16044.0,435.2,1,340.84,340.84,0,0,2010-09,2,1,2,212,Hibernating
15818.0,588.5,1,340.5,340.5,0,0,2010-04,2,1,2,212,Hibernating
12900.0,422.4,1,340.33,340.33,0,0,2010-10,2,1,2,212,Hibernating
14840.0,267.5,2,340.21,362.71,22.5,0.062,2010-06,3,2,2,322,Potential Loyalists
12698.0,590.3,1,339.75,339.75,0,0,2010-04,2,1,2,212,Hibernating
13737.0,200.3,1,339.6,339.6,0,0,2011-05,3,1,2,312,Potential Loyalists
14203.0,397.4,1,339.34,339.34,0,0,2010-11,2,1,2,212,Hibernating
17697.0,236.3,1,338.95,338.95,0,0,2011-04,3,1,2,312,Potential Loyalists
17839.0,42.3,1,338.8,338.8,0,0,2011-10,4,1,2,412,New Customers
14630.0,484.3,1,338.65,338.65,0,0,2010-08,2,1,2,212,Hibernating
14799.0,51.3,2,338.15,338.15,0,0,2009-12,4,2,2,422,Potential Loyalists
17296.0,730.4,1,338.13,338.13,0,0,2009-12,1,1,2,112,Lost
12869.0,681.5,1,337.67,337.67,0,0,2010-01,1,1,2,112,Lost
14926.0,381.7,2,337.65,359.4,21.75,0.0605,2010-04,2,2,2,222,Hibernating
17736.0,9.4,3,337.49,377.44,39.95,0.1058,2011-08,5,3,2,532,Loyal Customers
15942.0,133.6,1,337.44,337.44,0,0,2011-07,3,1,2,312,Potential Loyalists
12780.0,598.6,1,337.4,337.4,0,0,2010-04,1,1,2,112,Lost
13930.0,57.6,2,337.34,337.34,0,0,2011-07,4,2,2,422,Potential Loyalists
17973.0,51.6,1,337.04,337.04,0,0,2011-10,4,1,2,412,New Customers
16476.0,431.6,1,337,350.35,13.35,0.0381,2010-10,2,1,2,212,Hibernating
17488.0,641.4,1,336.5,336.5,0,0,2010-03,1,1,2,112,Lost
17914.0,3.5,1,336.43,336.43,0,0,2011-12,5,1,2,512,New Customers
15619.0,10.7,1,336.4,336.4,0,0,2011-11,5,1,2,512,New Customers
13482.0,232.3,2,336.09,336.09,0,0,2010-03,3,2,2,322,Potential Loyalists
16690.0,72.4,4,336.08,353.03,16.95,0.048,2010-09,4,3,2,432,Loyal Customers
16273.0,648.4,2,336.04,336.04,0,0,2010-02,1,2,2,122,Hibernating
14196.0,106.6,1,335.52,335.52,0,0,2011-08,3,1,2,312,Potential Loyalists
16063.0,260.4,1,335.32,335.32,0,0,2011-03,3,1,2,312,Potential Loyalists
12489.0,336.4,1,334.93,334.93,0,0,2011-01,2,1,2,212,Hibernating
17821.0,406.4,1,334.62,334.62,0,0,2010-10,2,1,2,212,Hibernating
12350.0,310.3,1,334.4,334.4,0,0,2011-02,3,1,2,312,Potential Loyalists
14094.0,439.5,1,334.27,335.22,0.95,0.0028,2010-09,2,1,2,212,Hibernating
17607.0,376.5,1,333.81,333.81,0,0,2010-11,2,1,2,212,Hibernating
13216.0,267.5,1,333.74,333.74,0,0,2011-03,3,1,2,312,Potential Loyalists
14241.0,183.5,2,333.7,333.7,0,0,2010-01,3,2,2,322,Potential Loyalists
15781.0,25.4,3,333.56,345.46,11.9,0.0344,2011-02,4,3,2,432,Loyal Customers
14957.0,253.3,2,333.29,333.29,0,0,2010-03,3,2,2,322,Potential Loyalists
13904.0,37.4,2,332.64,332.64,0,0,2011-02,4,2,2,422,Potential Loyalists
16850.0,333.5,1,332.41,332.41,0,0,2011-01,2,1,2,212,Hibernating
16803.0,65.4,1,332.3,332.3,0,0,2011-10,4,1,2,412,New Customers
16452.0,630.5,2,332.17,332.17,0,0,2010-01,1,2,2,122,Hibernating
17776.0,386.5,2,331.81,338.56,6.75,0.0199,2009-12,2,2,2,222,Hibernating
17647.0,65.3,3,331.66,331.66,0,0,2010-02,4,3,2,432,Loyal Customers
15512.0,155.6,4,331.58,331.58,0,0,2010-02,3,3,2,332,Loyal Customers
17435.0,411.4,1,331.35,331.35,0,0,2010-10,2,1,2,212,Hibernating
13519.0,78.2,2,331.26,343.21,11.95,0.0348,2010-09,4,2,2,422,Potential Loyalists
16030.0,309.5,1,331.24,331.24,0,0,2011-02,3,1,2,312,Potential Loyalists
16478.0,25.3,3,331,331,0,0,2011-10,4,3,2,432,Loyal Customers
15878.0,561.5,2,330.77,330.77,0,0,2009-12,2,2,2,222,Hibernating
17309.0,95.4,3,330.59,330.59,0,0,2010-02,3,3,2,332,Loyal Customers
14517.0,33.4,2,330.45,330.45,0,0,2011-07,4,2,2,422,Potential Loyalists
17301.0,21.4,2,330.43,330.43,0,0,2010-03,5,2,2,522,Potential Loyalists
13010.0,374.4,2,330.12,330.12,0,0,2010-03,2,2,2,222,Hibernating
15130.0,169.6,1,330.11,330.11,0,0,2011-06,3,1,2,312,Potential Loyalists
12850.0,445.5,1,330,330,0,0,2010-09,2,1,2,212,Hibernating
0.1441,2455853.5,1,330,330,0,0,-4712-01,1,1,2,112,Lost
18186.0,722.6,1,329.58,329.58,0,0,2009-12,1,1,2,112,Lost
17518.0,425.5,2,329.42,329.42,0,0,2010-03,2,2,2,222,Hibernating
17154.0,75.4,1,329.34,329.34,0,0,2011-09,4,1,2,412,New Customers
15153.0,31.3,1,329.25,329.25,0,0,2011-11,4,1,2,412,New Customers
15979.0,602.5,1,329.22,329.22,0,0,2010-04,1,1,2,112,Lost
14012.0,277.5,1,328.8,328.8,0,0,2011-03,3,1,2,312,Potential Loyalists
16855.0,23.5,2,328.4,328.4,0,0,2011-10,4,2,2,422,Potential Loyalists
16318.0,35.5,1,328.15,328.15,0,0,2011-11,4,1,2,412,New Customers
15709.0,283.6,2,327.85,327.85,0,0,2010-04,3,2,2,322,Potential Loyalists
15735.0,421.4,1,327.68,327.68,0,0,2010-10,2,1,2,212,Hibernating
16166.0,428.3,2,327.48,435.83,108.35,0.2486,2010-01,2,2,2,222,Hibernating
13981.0,415.6,1,327.39,331.14,3.75,0.0113,2010-10,2,1,2,212,Hibernating
13498.0,730.4,1,327.38,327.38,0,0,2009-12,1,1,2,112,Lost
12804.0,465.5,2,327.02,327.02,0,0,2010-07,2,2,2,222,Hibernating
16322.0,1.3,2,326.75,326.75,0,0,2011-11,5,2,2,522,Potential Loyalists
12460.0,456.4,1,326.65,326.65,0,0,2010-09,2,1,2,212,Hibernating
14070.0,684.5,1,326.55,326.55,0,0,2010-01,1,1,2,112,Lost
16604.0,562.6,2,326.25,432.45,106.2,0.2456,2010-05,2,2,2,222,Hibernating
17843.0,303.4,2,326.23,326.23,0,0,2010-10,3,2,2,322,Potential Loyalists
17439.0,655.5,1,325.74,325.74,0,0,2010-02,1,1,2,112,Lost
13661.0,603.4,1,325.24,325.24,0,0,2010-04,1,1,2,112,Lost
15213.0,318.5,2,325.05,328.35,3.3,0.0101,2011-01,2,2,2,222,Hibernating
13801.0,66.6,1,324.8,324.8,0,0,2011-10,4,1,2,412,New Customers
15982.0,605.3,1,324.51,324.51,0,0,2010-04,1,1,2,112,Lost
12946.0,436.6,1,324.45,324.45,0,0,2010-09,2,1,2,212,Hibernating
18261.0,43.4,2,324.24,324.24,0,0,2011-09,4,2,2,422,Potential Loyalists
16685.0,61.4,2,324.24,324.24,0,0,2011-10,4,2,2,422,Potential Loyalists
15869.0,277.3,3,323.66,323.66,0,0,2010-03,3,3,2,332,Loyal Customers
12495.0,640.5,1,323.4,357.4,34,0.0951,2010-03,1,1,2,112,Lost
13025.0,731.6,1,323.39,323.39,0,0,2009-12,1,1,2,112,Lost
13646.0,399.5,2,323.3,326.25,2.95,0.009,2010-11,2,2,2,222,Hibernating
16195.0,723.4,1,323.25,323.25,0,0,2009-12,1,1,2,112,Lost
17793.0,25.4,1,323.04,323.04,0,0,2011-11,4,1,2,412,New Customers
14263.0,423.4,1,322.93,322.93,0,0,2010-10,2,1,2,212,Hibernating
16627.0,79.4,1,322.8,322.8,0,0,2011-09,3,1,2,312,Potential Loyalists
16342.0,75.4,4,322.41,322.41,0,0,2011-06,4,3,2,432,Loyal Customers
14424.0,17.5,1,322.08,322.08,0,0,2011-11,5,1,2,512,New Customers
17326.0,408.3,2,321.95,321.95,0,0,2010-06,2,2,2,222,Hibernating
15726.0,390.3,1,321.91,321.91,0,0,2010-11,2,1,2,212,Hibernating
13111.0,718.6,1,321.88,321.88,0,0,2009-12,1,1,2,112,Lost
17471.0,474.5,1,321.65,321.65,0,0,2010-08,2,1,2,212,Hibernating
15770.0,612.5,1,321.45,321.45,0,0,2010-04,1,1,2,112,Lost
14823.0,180.5,3,321.43,321.43,0,0,2011-05,3,3,2,332,Loyal Customers
17182.0,422.6,2,321.3,321.3,0,0,2009-12,2,2,2,222,Hibernating
15236.0,298.5,1,321.05,321.05,0,0,2011-02,3,1,2,312,Potential Loyalists
15323.0,562.6,3,320.9,434.6,113.7,0.2616,2010-02,2,3,2,232,At-Risk
18117.0,25.5,1,320.72,320.72,0,0,2011-11,4,1,2,412,New Customers
12365.0,291.4,2,320.69,641.38,320.69,0.5,2011-02,3,2,2,322,Potential Loyalists
14622.0,184.5,1,320.58,320.58,0,0,2011-06,3,1,2,312,Potential Loyalists
17991.0,225.3,3,320.55,320.55,0,0,2010-04,3,3,2,332,Loyal Customers
13986.0,17.4,1,320.46,320.46,0,0,2011-11,5,1,2,512,New Customers
13942.0,534.5,1,320,320,0,0,2010-06,2,1,2,212,Hibernating
13843.0,381.3,1,319.75,319.75,0,0,2010-11,2,1,2,212,Hibernating
16674.0,54.5,2,319.61,319.61,0,0,2011-09,4,2,2,422,Potential Loyalists
16967.0,189.4,1,319.02,319.02,0,0,2011-06,3,1,2,312,Potential Loyalists
17229.0,96.4,2,318.76,318.76,0,0,2011-07,3,2,2,322,Potential Loyalists
14703.0,14.6,1,318.17,318.17,0,0,2011-11,5,1,2,512,New Customers
18253.0,642.5,1,317.88,317.88,0,0,2010-03,1,1,2,112,Lost
17267.0,127.3,2,317.62,317.62,0,0,2011-08,3,2,2,322,Potential Loyalists
15616.0,438.5,1,317.11,317.11,0,0,2010-09,2,1,2,212,Hibernating
17689.0,388.4,2,317.08,317.08,0,0,2010-08,2,2,2,222,Hibernating
15682.0,599.4,2,316.99,318.24,1.25,0.0039,2010-01,1,2,2,122,Hibernating
16761.0,96.5,1,316.62,316.62,0,0,2011-09,3,1,2,312,Potential Loyalists
15204.0,357.4,1,316.58,316.58,0,0,2010-12,2,1,2,212,Hibernating
13494.0,311.5,1,316.26,316.26,0,0,2011-02,2,1,2,212,Hibernating
15196.0,432.5,2,316.25,316.25,0,0,2009-12,2,2,2,222,Hibernating
